EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-57000120	RRMAM-03-02, 00062 = AE 2012, 01561	Galatia	Bolatcik	222 to 223	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli operum;  tria nomina;  viri	Imp(erator) Caesar Pius Felix Aug(ustus) / M(arcus) Aur(elius) Seve/rus Alexan/der nobil{l}issimu(s) / Caesar viam / vet{t}u(s)t{t}ate / conlapsam / restituit per / Asin{n}ium Le/pidum leg(atum) / Aug(usti) pr(o) pr(aetore)	lapis		40.1122312	35.011062			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-02_00062.jpg			
EDCS-78800235	AE 1937, 00250	Galatia	Bostandere / Gorokli / Indsche Su / Vasada		milites;  tituli sacri;  viri		lapis		37.502537	31.912405		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1937-88;1ae1937-89		
EDCS-78800236	AE 1937, 00251	Galatia	Bostandere / Gorokli / Indsche Su / Vasada		Augusti/Augustae;  ordo senatorius;  tituli honorarii;  tria nomina;  viri		lapis		37.502537	31.912405		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1937-89		
EDCS-09701690	AE 1968, 00497	Galatia	Bostandere / Gorokli / Indsche Su / Vasada		milites;  tituli honorarii;  viri	] Celerem qui militavit decurio / [3 e]t spec(ulator) et mo() praef(ecti) clas(sis) Po(nticae)			37.502537	31.912405				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD015518		
EDCS-11600315	Lykaonien-01, 00066	Galatia	Bostandere / Gorokli / Indsche Su / Vasada		praenomen et nomen;  tituli sepulcrales;  viri	T(itus) Volu/mnius / T(iti) f(ilius) Vel(ina)			37.502537	31.912405						
EDCS-11600316	Lykaonien-01, 00069	Galatia	Bostandere / Gorokli / Indsche Su / Vasada		Augusti/Augustae;  tituli sacri;  viri	F(ortunae?) / Impp(eratorum) [			37.502537	31.912405						
EDCS-28501127	CIL 03, 06959 = RRMAM-03-07, 00005	Galatia	Boyaluk		Augusti/Augustae;  miliaria;  viri	Impp(eratores) F / Seuto() // S	lapis									
EDCS-78800239	AE 1937, 00256	Galatia	Bozkir / Siristat / Isaura Vetus		sacerdotes pagani;  tituli honorarii;  tria nomina;  viri		lapis		37.1891086	32.2479777		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1937-90		
EDCS-78800240	AE 1937, 00257	Galatia	Bozkir / Siristat / Isaura Vetus		tria nomina;  viri		lapis		37.1891086	32.2479777		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1937-90		
EDCS-09301264	CIL 01, 02954 = AnalEpi p 398 = AE 1977, 00816 = AE 2010, +01691	Galatia	Bozkir / Siristat / Isaura Vetus		ordo senatorius;  praenomen et nomen;  tituli sacri;  viri	[P(ublius?)] Serveilius C(ai) f(ilius) imperator / hostibus victeis Isaura vetere / capta captiveis venum dateis / sei deus seive deast quoius in / tutela oppidum Vetus Isaura / fuit votum solvit			37.1891086	32.2479777			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0000948	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0001021;HD020839		
