EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-22100066	CIL 10, 07365 = ILTermIm 00034	Sicilia	Termini Imerese / Thermae Himeraeae			Musice / Viboniensis / ann(orum) XXVI			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N126999;cil10_p763;is000116		
EDCS-22100067	CIL 10, 07366 = ILTermIm 00035	Sicilia	Termini Imerese / Thermae Himeraeae		praenomen et nomen;  viri	] Popillio P(ubli) f(ilio) Po[l(lia)] / domo Pollent[ia]	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7366.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127538;cil10_p763;is000117		
EDCS-22100068	CIL 10, 07367 = ILTermIm 00036	Sicilia	Termini Imerese / Thermae Himeraeae	351 to 450	tituli sepulcrales	]IDIICATINEIIS[3] / dulcissi<m=N>(a)e [sine(?)] / querella vale vix(it) ann(os) XVIII[	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$EDCS_CIL_10_07367.jpg;$CO_CIL_10_7367.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N110920;cil10_p763;is000055		
EDCS-22100069	CIL 10, 07368 = ILTermIm 00037	Sicilia	Termini Imerese / Thermae Himeraeae		tituli sepulcrales	D(is) M(anibus) / P(ublius) Acellius / Eyporistus(!) / vix(it) an(nos) LXX			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127539;cil10_p763;is000118		
EDCS-22100070	CIL 10, 07369 = IGLMessina 00060j	Sicilia	Termini Imerese / Thermae Himeraeae		mulieres;  viri	L(ucio) Acilio / Advento / Helias pio / co(n)iugi			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N111000;N033608;cil10_p763;is000119		
EDCS-22100071	CIL 10, 07370 = ILTermIm 00039	Sicilia	Termini Imerese / Thermae Himeraeae		tituli sepulcrales	D(is) M(anibus) / Acilia M(arci) f(ilia) Cris/pina v(ixit) a(nnos) II / m(enses) VII d(ies) XV			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127484;cil10_p763;is000120		
EDCS-22100072	CIL 10, 07371 = ILTermIm 00040	Sicilia	Termini Imerese / Thermae Himeraeae		mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Acilia Vitalis / v(ixit) a(nnos) XXXVI / Soter piae co(n)iug[i]	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7371.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127483;cil10_p763;is000121		
EDCS-22100073	CIL 10, 07372 = ILTermIm 00041	Sicilia	Termini Imerese / Thermae Himeraeae		tituli sepulcrales	Aelia / Alce / v(ixit) a(nnos) XI			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127482;cil10_p763;is000122		
EDCS-22100074	CIL 10, 07373 = ILTermIm 00042	Sicilia	Termini Imerese / Thermae Himeraeae		tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C(aius) Aemil(ius) Bacchio / v(ixit) a(nnos) XL	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7373.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127516;cil10_p763;is000123		
EDCS-22100075	CIL 10, 07374 = ILTermIm 00044	Sicilia	Termini Imerese / Thermae Himeraeae		mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	M(arco) Albio M(arci) f(ilio) Asi/atico vix(it) a(nnos) XIIII / Philocalus pater / Artemisia mater	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7374.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127481;cil10_p763;is000125		
