EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-63600254	AlpCott-G, 00232	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]L[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066538		
EDCS-63600255	AlpCott-G, 00233	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]L[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066539		
EDCS-63600256	AlpCott-G, 00234	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]mu[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066540		
EDCS-63600257	AlpCott-G, 00235	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]M[3]C[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066541		
EDCS-63600258	AlpCott-G, 00236	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]M[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066542		
EDCS-63600259	AlpCott-G, 00237	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]M[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066543		
EDCS-63600260	AlpCott-G, 00238	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]M[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066544		
EDCS-63600261	AlpCott-G, 00239	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]M[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066545		
EDCS-63600262	AlpCott-G, 00240	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]M[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066546		
EDCS-63600263	AlpCott-G, 00241	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]M[3]A[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066547		
EDCS-63600264	AlpCott-G, 00242	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]M[3]A[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066548		
EDCS-63600265	AlpCott-G, 00243	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]nu[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066549		
EDCS-63600266	AlpCott-G, 00244	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]NI[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066550		
EDCS-63600267	AlpCott-G, 00245	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]N[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066551		
EDCS-63600268	AlpCott-G, 00246	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]OI[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066552		
EDCS-63600269	AlpCott-G, 00247	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]O[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066553		
EDCS-63600270	AlpCott-G, 00248	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]P[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066554		
EDCS-63600271	AlpCott-G, 00249	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]P[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066555		
EDCS-63600272	AlpCott-G, 00250	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]P[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066556		
EDCS-63600273	AlpCott-G, 00251	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]P[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066557		
EDCS-63600274	AlpCott-G, 00252	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]BI[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066558		
EDCS-63600275	AlpCott-G, 00253	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]R[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066559		
EDCS-63600276	AlpCott-G, 00254	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]R[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066560		
