EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-14500513	CIL 03, 05201 = ILLPRON 01663 = RIOeN 00040 = RICeleia 00200	Noricum	Celje / Celeia	79 to 79	Augusti/Augustae;  tituli honorarii;  tria nomina;  viri	Imp(eratori) Vespasiano / Caesari Aug(usto) / pontif(ici) maximo / trib(unicia) potest(ate) X / imp(eratori) XX co(n)s(uli) VIIII p(atri) p(atriae) / C(aius) Domitius / Florus / t(estamento) f(ieri) i(ussit)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_05201.jpg;$CIL_03_05201_1.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067231;lu_6763		
EDCS-14500514	CIL 03, 05202 = ILLPRON 01664 = RIOeN 00049 = RICeleia 00203	Noricum	Celje / Celeia	103 to 111	Augusti/Augustae;  milites;  ordo equester;  tituli honorarii;  tituli sacri;  tria nomina;  viri	Imp(eratori) divi Ner(vae) f(ilio) / Nervae Traian(o) / Caesari Aug(usto) / Ger(manico) Dacic(o) pont(ifici) / max(imo) trib(unicia) pot(estate) p(atri) p(atriae) / co(n)s(uli) V / C(aius) Rufius Moderatus / Iunianus Iuncinus / praef(ectus) coh(ortis) VI Raet(orum) trib(unus) / mil(itum) leg(ionis) VII C(laudiae) P(iae) F(idelis) / codicil(lo?) f(ieri) i(ussit)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD047125;lu_6771		
EDCS-14500515	CIL 03, 05203 = ILLPRON 01665 = RICeleia 00204	Noricum	Celje / Celeia	98 to 117	Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri	[Imp(eratori) div]i Nervae f(ilio) N[ervae] / [Traia]no Caes[a]ri A[ugusto] / [pont(ifici)] max(imo) trib(unicia) pot(estate) [	lapis		46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067234		
EDCS-14500516	CIL 03, 05204 (p 1830) = ILLPRON 01666 = Mrav p 207 = AE 2013, 01178 = RICeleia 00205	Noricum	Celje / Celeia	193 to 211	Augusti/Augustae;  tituli honorarii;  viri	[Imp(erator) C]aes(ar) L(ucius) S[eptimius Severus Pius] / [Perti]nax Au[g(ustus)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Memor_237a.jpg;$Memor_237b.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067235;lu_5371		
EDCS-14500517	CIL 03, 05205 (p 1830) = ILLPRON 01667 = EQNoricum-C, 00014 = AE 2001, 01592c = RICeleia 00206	Noricum	Celje / Celeia	282 to 283	Augusti/Augustae;  tituli honorarii;  viri	Imp(eratori) Caes(ari) / M(arco) Aurelio / Caro Pio / Fel(ici) Invi(cto) / Aug(usto) pont(ifici) / max(imo) trib(unicia) / pot(estate) p(atri) p(atriae) pro/co(n)s(uli) ordo Cel(eiensium)	lapis		46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067024		
EDCS-14500518	CIL 03, 05206 = ILLPRON 01668 = RICeleia 00208	Noricum	Celje / Celeia	317 to 324	Augusti/Augustae;  tituli honorarii;  viri	DD(ominis) n[n(ostris) Fl(avio)] Iul(io) / Crispo et Lic(inio) Lic/inio [i]u[n]io[r]i et / F[l]a(vio) [Cla]u(dio) Co[n]sta[n/t]ino iuniori [			46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2653;HD067236		
EDCS-14500519	CIL 03, 05207 (p 2328,46) = ILLPRON 01669 = D 00723 = RICeleia 00209	Noricum	Celje / Celeia	337 to 340	Augusti/Augustae;  litterae erasae;  tituli honorarii;  tituli sacri;  viri	D(omino) n(ostro) Fl(avio) Cl(audio) / [[[Constantino nobilis]simo [Caes(ari)]]] / filio d(omini) n(ostri) Constan/tini Maximi victori/osissimi semper Au<g=C>(usti) / nepoti M(arci) Aureli Ma/ximiani et Fl(avi) / Constanti divorum / et divi Claudi abne/poti Norici medi/ter(ranei) devoti numi/ni maiestatique / eorum	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1127;CO0072826;HD067237;lu_5274;de-a0162		
EDCS-14500520	CIL 03, 05208 = ILLPRON 01670 = RICeleia 00210	Noricum	Celje / Celeia	324 to 337	Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri	[D(omino) n(ostro)] Fl(avio) [I]u[l(io)] / Constantio [nob(ilissimo)] / [C]a[es(ari)] filio d(omini) n(ostri) / Constantini ma/ximi victoriosis/simi semper Aug(usti) / nepoti M(arci) Aur(eli) Va[l(eri)] / Maximiani et Fl(avi) / Constanti / divorum N(orici) M(edi)/t(erranei) d(evoti) n(umini) m(aiestati)q(ue) e(orum)			46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1135;CO0072827;HD067238		
EDCS-14500521	CIL 03, 05209 = ILLPRON 01671 = RICeleia 00211	Noricum	Celje / Celeia	337 to 350	Augusti/Augustae;  nomen singulare;  ordo equester;  tituli honorarii;  tituli sacri;  viri	D(omino) n(ostro) Fl(avio) Constanti / clementissimo atque / victori Augusto / Martinianus v(ir) p(erfectissimus) praeses / provinciae Norici Medit(erranei) / d(evotus) n(umini) m(aiestatique) eius	lapis		46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1141;CO0003381;HD067239		
EDCS-14500522	CIL 03, 05210 (p 1830) = CIL 03, 11689 = ILLPRON 01672 = RICeleia 00212	Noricum	Celje / Celeia	101 to 300	nomen singulare;  viri	Victor / [trium]/fator(!)	lapis		46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0060229;HD067240		
EDCS-14500523	CIL 03, 05211 = ILLPRON 01673 = D 01362 = IDRE-02, 00249 = RIOeN 00042 = AE 2014, +00009 = RICeleia 00215	Noricum	Celje / Celeia	156 to 162	milites;  ordo equester;  tituli honorarii;  tria nomina;  viri	T(ito) Vario T(iti) fil(io) / Clementi Cl(audia) Cel(eia) / proc(uratori) Aug(usti) provinciar(um) / Raetiae Mauretan(iae) / Caesar(i)ensis / Lusitaniae Ciliciae / praef(ecto) al(ae) Britannicae miliar(iae) / praef(ecto) auxiliariorum tempore / expeditionis in Tingitaniam / missorum / praef(ecto) eq(uitum) al(ae) II Pannoniorum / trib(uno) leg(ionis) XXX Ulp(iae) praef(ecto) coh(ortis) II / Gallorum Macedon(icae) / Valer(ius) Urbanus / Licin(ius) Secundinus / decuriones / alar(um) provinc(iae) Mauretan(iae) / Caesar(i)ensis	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0018955;HD031293;lu_6765;de-a0303		
EDCS-14500524	CIL 03, 05212 = ILLPRON 01674 = D 01362a = IDRE-02, 00250 = RIOeN 00010 = AE 2002, +00105 = AE 2014, +00009 = RICeleia 00214	Noricum	Celje / Celeia	157 to 162	milites;  ordo equester;  tria nomina;  viri	T(ito) Vario Clementi proc(uratori) / provinciarum Belgicae / Germaniae superioris Germaniae / inferioris Raetiae Mauretaniae Caesar(i)ens(is) / Lusitaniae Ciliciae praef(ecto) eq(uitum) al(ae) Britannic(ae) miliar(iae) / praef(ecto) auxili(ari)orum in Mauretaniam Tingitanam ex / Hispania misso[r]um praef(ecto) eq(uitum) al(ae) II Pannonior(um) trib(uno) mil(itum) / leg(ionis) XXX U(lpiae) V(ictricis) praef(ecto) coh(ortis) II Gallorum Macedonicae / cives Romani [e]x Italia et aliis provincis / in Raetia consistentes	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0018956;HD028513;lu_6734;de-a0303		
EDCS-14500525	CIL 03, 05213 = ILLPRON 01675 = IDRE-02, 00251 = AE 2002, +00105 = AE 2014, +00009 = RICeleia 00223	Noricum	Celje / Celeia	156 to 165	ordo equester;  tituli honorarii;  tria nomina;  viri	T(ito) Vario / Clemen[ti proc(uratori)] / provinc[iarum] / Bel[gicae et] / Germ(aniae) [utriusq(ue)] / Rae[tiae] / [M]aure[taniae] / [			46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0066573;HD067243		
