EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-26500778	CIL 01, 03154 = Paestum 00067	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum			] / a<e=I>diles			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00067.jpg			
EDCS-09400230	CIL 01, 03155 = Paestum 00162 = AE 1975, 00269	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-200 to -101	ordo decurionum;  tituli operum	] c{o}ura[verunt] / a<e=I>ir<e=ID> m[ultaticio] / fixe[runt]			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00162.jpg;$AE_1975_00269.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N076103;HD009390		
EDCS-09400229	CIL 01, 03156 = Paestum 00161 = AE 1975, 00268 = AE 2014, 00375	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-150 to -91	ordo decurionum;  tituli honorarii;  viri	] / aere m<u=O>lt(aticio) / IIIvir fecit	lapis		40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_01_03156_1.jpg;$CIL_01_03156_2.jpg;$Paestum_00161_1.jpg;$Paestum_00161_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N076102;HD009387;CO0126451		
EDCS-09400225	CIL 01, 03157a = Paestum 00144 = AE 1975, 00264	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-70 to -31	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	C(aius) Sextilius L(uci) f(ilius) / P(ublius) Claudius C(ai) f(ilius) / IIvir(i) / de sen(atus) sent(entia)			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00144.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N076098;HD009375		
EDCS-26500779	CIL 01, 03157b = Paestum 00146	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-70 to -31	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	C(aius) Sexti[lius L(uci) f(ilius)] / P(ublius) Claud[ius C(ai) f(ilius)] / II[vir(i)] / de sen(atus) [sent(entia)]			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_01_03157b.jpg;$Paestum_00146.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127082		
EDCS-26500780	CIL 01, 03157c = Paestum 00149	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-70 to -31	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	[C(aius) Sextilius L(uci) f(ilius)] / P(ublius) Claud[ius C(ai) f(ilius)] / II[vir(i)] / [d]e sen(atus) [sent(entia)]			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00149.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N128015		
EDCS-26500781	CIL 01, 03157d = Paestum 00151	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-70 to -31	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	C(aius) Sex[tilius(?) L(uci) f(ilius)] / P(ublius) C[laudius C(ai) f(ilius)] / [IIviri] / [de sen(atus) sent(entia)]			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00151.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N134961		
EDCS-26500782	CIL 01, 03157e = Paestum 00145	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-70 to -31	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	[C(aius) Sext]ilius L(uci) [f(ilius)] / [P(ublius) Cl]audius C(ai) [f(ilius)] / [d]uovir{e}[i] / [d]e sen(atus) sent(entia)			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00145.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N134573		
EDCS-26500783	CIL 01, 03157f = Paestum 00152	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-70 to -31	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	[C(aius) Se]xst[ilius(!) L(uci) f(ilius)] / [P(ublius) Cla]u[dius C(ai) f(ilius)] / [duoviri] / [de sen(atus) sent(entia)]			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00152.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N134947		
EDCS-26500784	CIL 01, 03157g	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-70 to -31	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	P(ublius) Claudius C(ai) f(ilius) / C(aius) Sexstilius(!) L(uci) f(ilius) / duovir{e}i / de sen(atus) sent(entia)			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_01_03157g.jpg;PH0001105;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0001178;N127083		
