EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-51400465	TitAq-03, 01308a	Pannonia inferior	Budapest / Aquincum	71 to 130	sigilla impressa;  tituli fabricationis;  tria nomina;  viri	Longi AIICH[3]	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01308.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072092		
EDCS-51400466	TitAq-03, 01308b	Pannonia inferior	Budapest / Aquincum	71 to 130	sigilla impressa;  tituli fabricationis;  tria nomina;  viri	Longi AIICHMFIL // Longi ALI[3]	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01308.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072093		
EDCS-51400467	TitAq-03, 01308c	Pannonia inferior	Budapest / Aquincum	71 to 130	sigilla impressa;  tituli fabricationis;  viri	LONGIALGEM fec(it)	opus figlinae		47.4984159	19.0405083				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072094		
EDCS-51400468	TitAq-03, 01309	Pannonia inferior	Budapest / Aquincum	71 to 130	nomen singulare;  sigilla impressa;  tituli fabricationis	[M]arti() fec(it)	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01309.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072095		
EDCS-51400469	TitAq-03, 01310a	Pannonia inferior	Budapest / Aquincum	301 to 350	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Maximini	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01310.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072096		
EDCS-51400470	TitAq-03, 01310b	Pannonia inferior	Budapest / Aquincum	201 to 250	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Maximin(i)	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01310.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072097		
EDCS-51400471	TitAq-03, 01310c	Pannonia inferior	Budapest / Aquincum	201 to 250	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	M(a)ximini	opus figlinae		47.4984159	19.0405083				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072098		
EDCS-72200100	TitAq-03, 01310d (p 218)	Pannonia inferior	Budapest / Aquincum	101 to 150	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Maxi(mini)	opus figlinae		47.4984159	19.0405083				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072421		
EDCS-51400472	TitAq-03, 01311	Pannonia inferior	Budapest / Aquincum	171 to 230	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Mercator f(ecit)	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01311.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072103		
EDCS-51400473	TitAq-03, 01312	Pannonia inferior	Budapest / Aquincum	101 to 200	sigilla impressa;  tituli fabricationis;  viri	Pamp(h)ili [3]	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01312.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072104		
