EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-05101184	CIL 05, 06027 = Sartori-2020, 00302	Transpadana / Regio XI	Milano / Mediolanum	1 to 200	liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina;  viri	V(iva) f(ecit) / Iuniae / Myrine / uxori / piiss<i=U>mae / C(aius) Pompeius C(ai) l(ibertus) / Primogenes / sibi et / C(aio) Pompeio C(ai) f(ilio) / Constanti f(ilio) / per quem pav[	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Sartori-2020_00302.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0029723;cil05_p666;N124351		
EDCS-05101185	CIL 05, 06028	Transpadana / Regio XI	Milano / Mediolanum			M(arcus) Lael[ius?] / M(arci) f(ilius) sib[i] / et G(aio!) Lael[io?			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124352		
EDCS-05101186	CIL 05, 06029 = AE 2002, +00585	Transpadana / Regio XI	Milano / Mediolanum		liberti/libertae	C(aius) Laelius C(ai) l(ibertus) / Alexsand[er!			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124353		
EDCS-05101187	CIL 05, 06030	Transpadana / Regio XI	Milano / Mediolanum		tituli sepulcrales	V(ivo) f(ecit) / Lentulae / [Li]ciniae(?) C(ai) f(iliae) / [C]atullae(?) uxo[ri] / et Suriae ma/tri / in fr(onte) p(edes) XX / in agr(o) p(edes) X			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124354		
EDCS-05101188	CIL 05, 06031	Transpadana / Regio XI	Milano / Mediolanum			Licnus FI / Bland			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124355		
EDCS-05101189	CIL 05, 06032	Transpadana / Regio XI	Milano / Mediolanum		tituli sepulcrales	] / Lollia O[3] / vivi sibi H[3] / fecer(unt) [3] / in fr(onte) p(edes) XV in [3] / h(oc) m(onumentum) h(eredem) [n(on) s(equetur)]			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p667;N124356		
EDCS-05101190	CIL 05, 06033	Transpadana / Regio XI	Milano / Mediolanum	1 to 200		P(ubli) Lucili / Nasonis / et Luciliae / Valentiae / P(ublius) Lucilius / Hermes / patronis / bene merent(ibus) / [3]II[			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p667;N124357		
EDCS-05101191	CIL 05, 06034	Transpadana / Regio XI	Milano / Mediolanum	1 to 200	liberti/libertae;  mulieres;  viri	Q(uintus) Lucilius / Pasicrate[s] / sibi et Q(uinto) Lucilio / Cisso / patrono b(ene) m(erenti) / et Luciliae Po[3] / collibert(ae) / et coniugi / et Luciliae Auct(ae) / f(iliae) eius			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p667;N124358		
EDCS-05101192	CIL 05, 06035	Transpadana / Regio XI	Milano / Mediolanum	201 to 300	tituli sepulcrales	D(is) M(anibus) / T(itus?) M() Va/lerianu/s C(aio) Sextil/io Tertiolo p/atri et Sextil/ius Ver/us p(osuerunt) bene / merenti			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p667;N124359		
EDCS-05101193	CIL 05, 06036 = CSIR-IT-01-02, 00002 = Sartori-2020, 00065	Transpadana / Regio XI	Milano / Mediolanum	-23 to 14	liberti/libertae;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Sex(tus) Magius Sex(ti) l(ibertus) Licin(us) / sibi et Sex(to) Magio Sex(ti) l(iberto) Turpio(ni) / patrono et Basso et Celeri lib(ertis) / testamento fieri iuss[it]	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$M_CIL_05_06036.jpg;$CIL_05_06036.jpg;$CIL_05_06036_1.jpg;$CIL_05_06036_2.jpg;$Sartori-2020_00065.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p667;N124360;CO0102662		
